Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;BETIM;POSTO PANAMERA LTDA; 15.313.045/0001-93;AVENIDA BANDEIRANTES;1155;;CHACARA;32670-355;ETANOL;13/10/2022;3,49;;R$ / litro;VIBRA ENERGIA
SE;MG;BETIM;POSTO PANAMERA LTDA; 15.313.045/0001-93;AVENIDA BANDEIRANTES;1155;;CHACARA;32670-355;GASOLINA;13/10/2022;4,79;;R$ / litro;VIBRA ENERGIA
SE;MG;BETIM;POSTO PANAMERA LTDA; 15.313.045/0001-93;AVENIDA BANDEIRANTES;1155;;CHACARA;32670-355;GASOLINA ADITIVADA;13/10/2022;4,94;;R$ / litro;VIBRA ENERGIA
S;RS;ESTEIO;SIM REDE DE POSTOS LTDA; 07.473.735/0079-41;RODOVIA BR 116;4146;KM    258;NOVO ESTEIO;93270-000;GASOLINA;13/10/2022;4,34;;R$ / litro;BRANCA
S;RS;ESTEIO;SIM REDE DE POSTOS LTDA; 07.473.735/0079-41;RODOVIA BR 116;4146;KM    258;NOVO ESTEIO;93270-000;GASOLINA ADITIVADA;13/10/2022;4,49;;R$ / litro;BRANCA
NE;PE;CARUARU;MANOEL DUVAISEN; 08.778.179/0001-14;RUA FRANCISCO JOAQUIM;65;;MAURICIO DE NASSAU;55012-230;GASOLINA;13/10/2022;4,55;;R$ / litro;BRANCA
NE;PE;CARUARU;MANOEL DUVAISEN; 08.778.179/0001-14;RUA FRANCISCO JOAQUIM;65;;MAURICIO DE NASSAU;55012-230;GASOLINA ADITIVADA;13/10/2022;4,55;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO LEAO DO BELEM LTDA; 18.435.075/0001-60;RUA CATUMBI;371;;BELEM;03021-000;ETANOL;13/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO LEAO DO BELEM LTDA; 18.435.075/0001-60;RUA CATUMBI;371;;BELEM;03021-000;GASOLINA;13/10/2022;4,79;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO LEAO DO BELEM LTDA; 18.435.075/0001-60;RUA CATUMBI;371;;BELEM;03021-000;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;IPIRANGA
SE;SP;PINDAMONHANGABA;AUTOPINDA 2 ADMINISTRACAO PARTICIPACOES E SERVICOS AUTOMOTIVOS LTDA; 18.110.581/0001-80;RUA ALCIDES RAMOS NOGUEIRA;583;;MOMBACA;12421-705;GASOLINA;13/10/2022;4,69;;R$ / litro;VIBRA ENERGIA
SE;SP;PINDAMONHANGABA;AUTOPINDA 2 ADMINISTRACAO PARTICIPACOES E SERVICOS AUTOMOTIVOS LTDA; 18.110.581/0001-80;RUA ALCIDES RAMOS NOGUEIRA;583;;MOMBACA;12421-705;GASOLINA ADITIVADA;13/10/2022;4,83;;R$ / litro;VIBRA ENERGIA
S;RS;CACHOEIRINHA;REDE DE POSTOS APOLO LTDA; 09.164.791/0003-21;AVENIDA FLORES DA CUNHA;2097;;VILA CACHOEIRINHA;94910-000;GASOLINA;13/10/2022;4,59;;R$ / litro;VIBRA ENERGIA
S;RS;CACHOEIRINHA;REDE DE POSTOS APOLO LTDA; 09.164.791/0003-21;AVENIDA FLORES DA CUNHA;2097;;VILA CACHOEIRINHA;94910-000;ETANOL;13/10/2022;4,49;;R$ / litro;VIBRA ENERGIA
S;RS;CACHOEIRINHA;REDE DE POSTOS APOLO LTDA; 09.164.791/0003-21;AVENIDA FLORES DA CUNHA;2097;;VILA CACHOEIRINHA;94910-000;GASOLINA ADITIVADA;13/10/2022;4,79;;R$ / litro;VIBRA ENERGIA
SE;SP;SAO PAULO;POSTO DE SERVIÇOS LINS LTDA; 19.315.338/0001-60;AVENIDA CONSELHEIROCARRAO;800;;CHACARA CALIFORNIA;03402-000;ETANOL;13/10/2022;3,47;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVIÇOS LINS LTDA; 19.315.338/0001-60;AVENIDA CONSELHEIROCARRAO;800;;CHACARA CALIFORNIA;03402-000;GASOLINA;13/10/2022;4,59;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVIÇOS LINS LTDA; 19.315.338/0001-60;AVENIDA CONSELHEIROCARRAO;800;;CHACARA CALIFORNIA;03402-000;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;IPIRANGA
S;RS;CACHOEIRINHA;SIM REDE DE POSTOS LTDA; 07.473.735/0082-47;AVENIDA   FREDERICO AUGUSTO RITTER;2151;;DISTRITO INDUSTRIAL;94930-000;GASOLINA;13/10/2022;4,59;;R$ / litro;VIBRA ENERGIA
S;RS;CACHOEIRINHA;SIM REDE DE POSTOS LTDA; 07.473.735/0082-47;AVENIDA   FREDERICO AUGUSTO RITTER;2151;;DISTRITO INDUSTRIAL;94930-000;GASOLINA ADITIVADA;13/10/2022;4,79;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;GASOLINA;13/10/2022;5,1;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;GASOLINA ADITIVADA;13/10/2022;5,19;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;ETANOL;13/10/2022;4,15;;R$ / litro;IPIRANGA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0054-93;AVENIDA FERREIRA VIANA;2,604;;AREAL;96085-000;GASOLINA;13/10/2022;5,09;;R$ / litro;VIBRA ENERGIA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0054-93;AVENIDA FERREIRA VIANA;2,604;;AREAL;96085-000;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;J A COMERCIO COMBUSTIVEIS LTDA; 02.696.818/0012-79;AVENIDA FRANCISCO SA;3965;;CARLITO PAMPLONA;60310-001;GASOLINA;13/10/2022;4,84;;R$ / litro;SP
NE;CE;FORTALEZA;J A COMERCIO COMBUSTIVEIS LTDA; 02.696.818/0012-79;AVENIDA FRANCISCO SA;3965;;CARLITO PAMPLONA;60310-001;GASOLINA ADITIVADA;13/10/2022;4,84;;R$ / litro;SP
NE;CE;FORTALEZA;J A COMERCIO COMBUSTIVEIS LTDA; 02.696.818/0012-79;AVENIDA FRANCISCO SA;3965;;CARLITO PAMPLONA;60310-001;ETANOL;13/10/2022;3,99;;R$ / litro;SP
S;RS;ESTEIO;SIM REDE DE POSTOS LTDA; 07.473.735/0089-13;RUA RIO GRANDE;930;;CENTRO;93265-000;GASOLINA;13/10/2022;4,49;;R$ / litro;VIBRA ENERGIA
S;RS;ESTEIO;SIM REDE DE POSTOS LTDA; 07.473.735/0089-13;RUA RIO GRANDE;930;;CENTRO;93265-000;GASOLINA ADITIVADA;13/10/2022;4,69;;R$ / litro;VIBRA ENERGIA
S;RS;ESTEIO;P&M COMERCIO DE COMBUSTIVEIS LTDA; 19.200.110/0001-25;RUA DOM PEDRO;513;;CENTRO;93265-140;GASOLINA;13/10/2022;4,49;;R$ / litro;RAIZEN
S;RS;ESTEIO;P&M COMERCIO DE COMBUSTIVEIS LTDA; 19.200.110/0001-25;RUA DOM PEDRO;513;;CENTRO;93265-140;GASOLINA ADITIVADA;13/10/2022;4,69;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO CAMPEAO COMERCIO DE COMBUSTIVEIS LTDA; 06.013.569/0002-59;AVENIDA BENJAMIM BRASIL;404;;MONDUBIM;60711-442;GASOLINA;13/10/2022;4,99;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;POSTO CAMPEAO COMERCIO DE COMBUSTIVEIS LTDA; 06.013.569/0002-59;AVENIDA BENJAMIM BRASIL;404;;MONDUBIM;60711-442;ETANOL;13/10/2022;4,89;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;POSTO CAMPEAO COMERCIO DE COMBUSTIVEIS LTDA; 06.013.569/0002-59;AVENIDA BENJAMIM BRASIL;404;;MONDUBIM;60711-442;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0103-06;AVENIDA FERREIRA VIANA;1695;;AREAL;96085-000;GASOLINA;13/10/2022;5,09;;R$ / litro;VIBRA ENERGIA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0103-06;AVENIDA FERREIRA VIANA;1695;;AREAL;96085-000;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA; 02.756.334/0005-49;RUA VITAL BRASIL;1142;;BONSUCESSO;60541-705;GASOLINA;13/10/2022;4,97;;R$ / litro;VIBRA ENERGIA
NE;CE;FORTALEZA;VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA; 02.756.334/0005-49;RUA VITAL BRASIL;1142;;BONSUCESSO;60541-705;ETANOL;13/10/2022;3,99;;R$ / litro;VIBRA ENERGIA
S;RS;PORTO ALEGRE;F & H COMERCIO DE COMBUSTIVEIS EIRELI; 05.662.972/0004-08;AVENIDA PROTASIO ALVES;5060;;PETROPOLIS;91310-000;GASOLINA;13/10/2022;4,56;;R$ / litro;BRANCA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0093-08;AVENIDA FERNANDO OSORIO;3501;;TRES VENDAS;96050-970;GASOLINA;13/10/2022;5,09;;R$ / litro;RAIZEN
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0093-08;AVENIDA FERNANDO OSORIO;3501;;TRES VENDAS;96050-970;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;RAIZEN
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0091-38;AVENIDA DOM JOAQUIM;650;;TRES VENDAS;96020-260;GASOLINA;13/10/2022;5,09;;R$ / litro;VIBRA ENERGIA
S;RS;PELOTAS;SIM REDE DE POSTOS LTDA; 07.473.735/0091-38;AVENIDA DOM JOAQUIM;650;;TRES VENDAS;96020-260;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
SE;SP;PINDAMONHANGABA;POSTO SOL DA DUTRA LTDA; 06.012.414/0006-21;RODOVIA PRESIDENTE DUTRA;S/N;KM 101;UNA;12400-970;GASOLINA;13/10/2022;4,89;;R$ / litro;RAIZEN
SE;SP;PINDAMONHANGABA;POSTO SOL DA DUTRA LTDA; 06.012.414/0006-21;RODOVIA PRESIDENTE DUTRA;S/N;KM 101;UNA;12400-970;ETANOL;13/10/2022;3,59;;R$ / litro;RAIZEN
SE;SP;PINDAMONHANGABA;POSTO SOL DA DUTRA LTDA; 06.012.414/0006-21;RODOVIA PRESIDENTE DUTRA;S/N;KM 101;UNA;12400-970;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;RAIZEN
SE;MG;BETIM;ABC DISTRIBUICAO DE PETROLEO LTDA; 13.117.591/0004-76;RUA ESPIRITO SANTO;173;;DECAMAO;32603-064;ETANOL;13/10/2022;3,49;;R$ / litro;BRANCA
SE;MG;BETIM;ABC DISTRIBUICAO DE PETROLEO LTDA; 13.117.591/0004-76;RUA ESPIRITO SANTO;173;;DECAMAO;32603-064;GASOLINA;13/10/2022;4,69;;R$ / litro;BRANCA
S;RS;SAPUCAIA DO SUL;POSTO ZOOLOGICO LTDA; 19.588.456/0001-42;RODOVIA BR 116;750;;TRES PORTOS;93212-220;ETANOL;13/10/2022;4,29;;R$ / litro;RAIZEN
S;RS;SAPUCAIA DO SUL;POSTO ZOOLOGICO LTDA; 19.588.456/0001-42;RODOVIA BR 116;750;;TRES PORTOS;93212-220;GASOLINA;13/10/2022;4,39;;R$ / litro;RAIZEN
S;RS;SAPUCAIA DO SUL;POSTO ZOOLOGICO LTDA; 19.588.456/0001-42;RODOVIA BR 116;750;;TRES PORTOS;93212-220;GASOLINA ADITIVADA;13/10/2022;4,59;;R$ / litro;RAIZEN
S;RS;SAO LEOPOLDO;ABASTECEDORA DE COMBUSTIVEIS VITEO LTDA; 21.214.571/0001-07;AVENIDA FEITORIA;2925;;FEITORIA;93048-354;GASOLINA;13/10/2022;4,49;;R$ / litro;IPIRANGA
S;RS;SAO LEOPOLDO;ABASTECEDORA DE COMBUSTIVEIS VITEO LTDA; 21.214.571/0001-07;AVENIDA FEITORIA;2925;;FEITORIA;93048-354;GASOLINA ADITIVADA;13/10/2022;4,79;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO B MARGINAL LTDA; 24.361.667/0001-88;RUA JACIRENDI;739;;TATUAPE;03080-000;ETANOL;13/10/2022;3,36;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO B MARGINAL LTDA; 24.361.667/0001-88;RUA JACIRENDI;739;;TATUAPE;03080-000;GASOLINA;13/10/2022;4,59;;R$ / litro;BRANCA
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;GASOLINA;13/10/2022;4,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;ETANOL;13/10/2022;3,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;RAIZEN
N;AM;MANAUS;D. R. A. DERIVADO DE PETROLEO LTDA; 10.773.536/0002-84;RUA VALERIO BOTELHO DE ANDRADE;284;;SAO FRANCISCO;69079-260;GASOLINA;13/10/2022;5,15;;R$ / litro;IPIRANGA
N;AM;MANAUS;D. R. A. DERIVADO DE PETROLEO LTDA; 10.773.536/0002-84;RUA VALERIO BOTELHO DE ANDRADE;284;;SAO FRANCISCO;69079-260;ETANOL;13/10/2022;3,99;;R$ / litro;IPIRANGA
N;AM;MANAUS;D. R. A. DERIVADO DE PETROLEO LTDA; 10.773.536/0002-84;RUA VALERIO BOTELHO DE ANDRADE;284;;SAO FRANCISCO;69079-260;GASOLINA ADITIVADA;13/10/2022;5,35;;R$ / litro;IPIRANGA
NE;SE;ARACAJU;PETROX COMERCIAL LTDA; 05.297.480/0023-23;AVENIDA CHANC OSVALDO ARANHA;3090;;OLARIA;49092-545;GASOLINA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
NE;SE;ARACAJU;PETROX COMERCIAL LTDA; 05.297.480/0023-23;AVENIDA CHANC OSVALDO ARANHA;3090;;OLARIA;49092-545;GASOLINA ADITIVADA;13/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
NE;SE;ARACAJU;PETROX COMERCIAL LTDA; 05.297.480/0023-23;AVENIDA CHANC OSVALDO ARANHA;3090;;OLARIA;49092-545;ETANOL;13/10/2022;3,39;;R$ / litro;VIBRA ENERGIA
S;RS;GRAVATAI;PETRO-SCHEMES COMERCIO DE COMBUSTIVEIS LTDA.; 16.755.550/0001-50;RUA OTAVIO SCHEMES;614;;BARNABE;94155-000;ETANOL;13/10/2022;4,99;;R$ / litro;BRANCA
S;RS;GRAVATAI;PETRO-SCHEMES COMERCIO DE COMBUSTIVEIS LTDA.; 16.755.550/0001-50;RUA OTAVIO SCHEMES;614;;BARNABE;94155-000;GASOLINA;13/10/2022;4,46;;R$ / litro;BRANCA
S;RS;GRAVATAI;PETRO-SCHEMES COMERCIO DE COMBUSTIVEIS LTDA.; 16.755.550/0001-50;RUA OTAVIO SCHEMES;614;;BARNABE;94155-000;GASOLINA ADITIVADA;13/10/2022;4,46;;R$ / litro;BRANCA
SE;ES;GUARAPARI;CAPIXABA COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA - EPP; 23.238.396/0001-05;RUA PROFESSOR  MELCHÍADES PEREIRA MARTINS;15;;CENTRO;29200-480;ETANOL;13/10/2022;3,79;;R$ / litro;ATLÂNTICA
SE;ES;GUARAPARI;CAPIXABA COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA - EPP; 23.238.396/0001-05;RUA PROFESSOR  MELCHÍADES PEREIRA MARTINS;15;;CENTRO;29200-480;GASOLINA;13/10/2022;5,02;;R$ / litro;ATLÂNTICA
SE;ES;GUARAPARI;CAPIXABA COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA - EPP; 23.238.396/0001-05;RUA PROFESSOR  MELCHÍADES PEREIRA MARTINS;15;;CENTRO;29200-480;GASOLINA ADITIVADA;13/10/2022;5,14;;R$ / litro;ATLÂNTICA
S;SC;SAO JOSE;LOJA AVIAO COMERCIO DE COMBUSTIVEIS IMPORTACAO E EXPORTACAO DE ARTIGOS PARA PRESENTES EIRELI; 11.097.723/0001-77;RUA GERONCIO THIVES;580;"LOJA: 01;";BARREIROS;88117-290;GASOLINA;13/10/2022;4,93;;R$ / litro;IPIRANGA
S;SC;SAO JOSE;LOJA AVIAO COMERCIO DE COMBUSTIVEIS IMPORTACAO E EXPORTACAO DE ARTIGOS PARA PRESENTES EIRELI; 11.097.723/0001-77;RUA GERONCIO THIVES;580;"LOJA: 01;";BARREIROS;88117-290;ETANOL;13/10/2022;4,19;;R$ / litro;IPIRANGA
S;SC;SAO JOSE;LOJA AVIAO COMERCIO DE COMBUSTIVEIS IMPORTACAO E EXPORTACAO DE ARTIGOS PARA PRESENTES EIRELI; 11.097.723/0001-77;RUA GERONCIO THIVES;580;"LOJA: 01;";BARREIROS;88117-290;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;PINDAMONHANGABA;AUTO POSTO CONFIANCA PINDAMONHANGABA LTDA; 26.201.564/0001-86;AVENIDA NOSSA SENHORA DO BOM SUCESSO;1084;;ALTO DO CARDOSO;12420-010;ETANOL;13/10/2022;3,39;;R$ / litro;RAIZEN
SE;SP;PINDAMONHANGABA;AUTO POSTO CONFIANCA PINDAMONHANGABA LTDA; 26.201.564/0001-86;AVENIDA NOSSA SENHORA DO BOM SUCESSO;1084;;ALTO DO CARDOSO;12420-010;GASOLINA;13/10/2022;4,69;;R$ / litro;RAIZEN
SE;SP;PINDAMONHANGABA;AUTO POSTO CONFIANCA PINDAMONHANGABA LTDA; 26.201.564/0001-86;AVENIDA NOSSA SENHORA DO BOM SUCESSO;1084;;ALTO DO CARDOSO;12420-010;GASOLINA ADITIVADA;13/10/2022;4,89;;R$ / litro;RAIZEN
NE;PI;TERESINA;POSTAO COMERCIO E TRANSPORTE DE COMBUSTIVEIS EIRELI; 00.109.077/0002-85;AVENIDA HENRY WALL DE CARVALHO;4207;;TRIUNFO;64022-050;GASOLINA;13/10/2022;4,99;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTAO COMERCIO E TRANSPORTE DE COMBUSTIVEIS EIRELI; 00.109.077/0002-85;AVENIDA HENRY WALL DE CARVALHO;4207;;TRIUNFO;64022-050;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTAO COMERCIO E TRANSPORTE DE COMBUSTIVEIS EIRELI; 00.109.077/0002-85;AVENIDA HENRY WALL DE CARVALHO;4207;;TRIUNFO;64022-050;ETANOL;13/10/2022;3,89;;R$ / litro;BRANCA
NE;PE;RECIFE;AFOGADOS COMERCIO DE COMBUSTIVEL LTDA - EPP; 10.231.004/0001-34;RUA COSME VIANA;721;LOJA  1;AFOGADOS;50830-150;GASOLINA;13/10/2022;4,89;;R$ / litro;SETTA DISTRIBUIDORA
NE;PE;RECIFE;AFOGADOS COMERCIO DE COMBUSTIVEL LTDA - EPP; 10.231.004/0001-34;RUA COSME VIANA;721;LOJA  1;AFOGADOS;50830-150;ETANOL;13/10/2022;3,49;;R$ / litro;SETTA DISTRIBUIDORA
N;PA;CASTANHAL;POSTO ICCAR LTDA; 02.280.133/0050-72;RUA PEDRO PORPINO;1609;;IMPERADOR;68744-000;GASOLINA;13/10/2022;4,55;;R$ / litro;BRANCA
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0015-70;RODOVIA BR-381 FERNAO DIAS;S/N;KM    496;BRASILEIA;32600-260;ETANOL;13/10/2022;3,69;;R$ / litro;IPIRANGA
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0015-70;RODOVIA BR-381 FERNAO DIAS;S/N;KM    496;BRASILEIA;32600-260;GASOLINA;13/10/2022;4,79;;R$ / litro;IPIRANGA
S;RS;ESTEIO;VPS COMERCIO DE COMBUSTIVEIS EIRELI; 27.360.993/0001-69;AVENIDA PRESIDENTE VARGAS;800;;TAMANDARE;93260-490;GASOLINA;13/10/2022;4,53;;R$ / litro;BRANCA
S;RS;ESTEIO;VPS COMERCIO DE COMBUSTIVEIS EIRELI; 27.360.993/0001-69;AVENIDA PRESIDENTE VARGAS;800;;TAMANDARE;93260-490;GASOLINA ADITIVADA;13/10/2022;4,69;;R$ / litro;BRANCA
S;RS;ESTEIO;ABASTECEDORA DE COMBUSTIVEIS MOOSHERR LTDA; 28.756.579/0001-36;RUA LAGEADO;14;;CENTRO;93260-190;ETANOL;13/10/2022;3,99;;R$ / litro;BRANCA
S;RS;ESTEIO;ABASTECEDORA DE COMBUSTIVEIS MOOSHERR LTDA; 28.756.579/0001-36;RUA LAGEADO;14;;CENTRO;93260-190;GASOLINA;13/10/2022;4,39;;R$ / litro;BRANCA
S;RS;ESTEIO;ABASTECEDORA DE COMBUSTIVEIS MOOSHERR LTDA; 28.756.579/0001-36;RUA LAGEADO;14;;CENTRO;93260-190;GASOLINA ADITIVADA;13/10/2022;4,49;;R$ / litro;BRANCA
S;RS;SAPUCAIA DO SUL;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA; 27.858.156/0001-64;AVENIDA LUCIO BITTENCOURT;50;;CENTRO;93214-170;ETANOL;13/10/2022;4,19;;R$ / litro;RAIZEN
S;RS;SAPUCAIA DO SUL;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA; 27.858.156/0001-64;AVENIDA LUCIO BITTENCOURT;50;;CENTRO;93214-170;GASOLINA;13/10/2022;4,34;;R$ / litro;RAIZEN
S;RS;SAPUCAIA DO SUL;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA; 27.858.156/0001-64;AVENIDA LUCIO BITTENCOURT;50;;CENTRO;93214-170;GASOLINA ADITIVADA;13/10/2022;4,54;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO PIEMONTE LTDA; 27.831.714/0001-06;AVENIDA SAPOPEMBA;88;;VILA REGENTE FEIJO;03345-000;ETANOL;13/10/2022;3,44;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO PIEMONTE LTDA; 27.831.714/0001-06;AVENIDA SAPOPEMBA;88;;VILA REGENTE FEIJO;03345-000;GASOLINA;13/10/2022;4,84;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO PIEMONTE LTDA; 27.831.714/0001-06;AVENIDA SAPOPEMBA;88;;VILA REGENTE FEIJO;03345-000;GASOLINA ADITIVADA;13/10/2022;5,09;;R$ / litro;RAIZEN
S;RS;GRAVATAI;AUTO POSTO TRAFO LTDA; 19.500.395/0001-10;RODOVIA RS 020;927;;VERA CRUZ;94090-720;ETANOL;13/10/2022;4,99;;R$ / litro;BRANCA
S;RS;GRAVATAI;AUTO POSTO TRAFO LTDA; 19.500.395/0001-10;RODOVIA RS 020;927;;VERA CRUZ;94090-720;GASOLINA;13/10/2022;4,59;;R$ / litro;BRANCA
S;RS;GRAVATAI;AUTO POSTO TRAFO LTDA; 19.500.395/0001-10;RODOVIA RS 020;927;;VERA CRUZ;94090-720;GASOLINA ADITIVADA;13/10/2022;4,79;;R$ / litro;BRANCA
S;RS;CANOAS;SIM REDE DE POSTOS LTDA; 07.473.735/0149-99;AVENIDA GETULIO VARGAS;5800;;CENTRO;92010-242;GASOLINA;13/10/2022;4,49;;R$ / litro;RAIZEN
S;RS;CANOAS;SIM REDE DE POSTOS LTDA; 07.473.735/0149-99;AVENIDA GETULIO VARGAS;5800;;CENTRO;92010-242;ETANOL;13/10/2022;3,99;;R$ / litro;RAIZEN
S;RS;CANOAS;SIM REDE DE POSTOS LTDA; 07.473.735/0149-99;AVENIDA GETULIO VARGAS;5800;;CENTRO;92010-242;GASOLINA ADITIVADA;13/10/2022;4,69;;R$ / litro;RAIZEN
NE;MA;IMPERATRIZ;POSTO ICCAR LTDA; 02.280.133/0047-77;RODOVIA BR-010;25;;JARDIM TROPICAL;65910-680;GASOLINA;13/10/2022;4,72;;R$ / litro;BRANCA
S;RS;ESTEIO;COMERCIO DE COMBUSTIVEIS MENDESCAR EIRELI; 24.361.152/0001-88;RUA VINTE E QUATRO DE AGOSTO;327;;CENTRO;93265-169;GASOLINA;13/10/2022;4,59;;R$ / litro;RAIZEN
S;RS;ESTEIO;COMERCIO DE COMBUSTIVEIS MENDESCAR EIRELI; 24.361.152/0001-88;RUA VINTE E QUATRO DE AGOSTO;327;;CENTRO;93265-169;GASOLINA ADITIVADA;13/10/2022;4,79;;R$ / litro;RAIZEN
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0014-99;RODOVIA BR-381 FERNAO DIAS;S/N;"KM: 482;";DISTRITO INDUSTRIAL JARDIM PIEMONT NORTE;32689-898;ETANOL;13/10/2022;3,69;;R$ / litro;IPIRANGA
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0014-99;RODOVIA BR-381 FERNAO DIAS;S/N;"KM: 482;";DISTRITO INDUSTRIAL JARDIM PIEMONT NORTE;32689-898;GASOLINA;13/10/2022;4,79;;R$ / litro;IPIRANGA
SE;MG;PARA DE MINAS;AUTO POSTO ONE PLUS LTDA; 29.404.108/0001-21;AVENIDA PRESIDENTE VARGAS;560;;SAO FRANCISCO;35661-664;ETANOL;13/10/2022;3,54;;R$ / litro;IPIRANGA
SE;MG;PARA DE MINAS;AUTO POSTO ONE PLUS LTDA; 29.404.108/0001-21;AVENIDA PRESIDENTE VARGAS;560;;SAO FRANCISCO;35661-664;GASOLINA;13/10/2022;4,99;;R$ / litro;IPIRANGA
SE;MG;PARA DE MINAS;AUTO POSTO ONE PLUS LTDA; 29.404.108/0001-21;AVENIDA PRESIDENTE VARGAS;560;;SAO FRANCISCO;35661-664;GASOLINA ADITIVADA;13/10/2022;4,99;;R$ / litro;IPIRANGA
NE;RN;NATAL;FRANCISCO DE SALES DANTAS; 08.534.562/0013-60;AVENIDA INTERVENTOR MARIO CAMARA;2731;;NOSSA SENHORA DE NAZARE;59062-600;GASOLINA;13/10/2022;5,48;;R$ / litro;VIBRA ENERGIA
