INSCRICAO;FAIXA_ETARIA;SEXO;ESTADO_CIVIL;COR_RACA;NACIONALIDADE;ESCOLA;ENSINO;MUNICIPIO_ESC;UF_ESC;DEPENDENCIA_ADM_ESC;LOCALIZACAO_ESC;SIT_FUNC_ESC;MUNICIPIO_PROVA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;LINGUA;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTA_FINAL
210058420947;18 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;418.6;447.3;452.4;428.1;Espanhol;120.0;140.0;120.0;120.0;120.0;620.0;473.28000000000003
210060353575;17 anos;F;1;Preta;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;473.2;632.6;586.3;551.5;Inglês;140.0;200.0;200.0;180.0;160.0;880.0;624.72
210060910846;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;708.6;688.2;599.0;761.6;Espanhol;160.0;200.0;180.0;200.0;140.0;880.0;727.48
210058181576;18 anos;F;0;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;483.9;532.1;505.4;437.8;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;511.84
210060949727;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;551.8;506.7;499.4;359.3;Inglês;140.0;200.0;140.0;180.0;200.0;860.0;555.4399999999999
210058498849;17 anos;M;1;Preta;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;461.5;478.5;475.5;519.1;Inglês;100.0;160.0;120.0;120.0;120.0;620.0;510.91999999999996
210061182581;31-35 anos;M;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;606.9;563.6;522.9;457.9;Espanhol;120.0;160.0;120.0;120.0;40.0;560.0;542.26
210058045338;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;450.1;525.6;516.1;406.6;Inglês;120.0;140.0;120.0;120.0;120.0;620.0;503.68
210060291830;17 anos;M;1;Preta;Brasileiro(a);Pública;Regular;Mazagão;AP;Estadual;Urbana;Ativa;Mazagão;351.4;315.5;477.5;563.7;Inglês;80.0;120.0;100.0;120.0;60.0;480.0;437.62000000000006
210060553000;36-40 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;562.8;602.1;524.6;366.8;Espanhol;120.0;160.0;120.0;160.0;140.0;700.0;551.26
210060576873;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;568.4;548.6;488.1;490.6;Inglês;140.0;160.0;120.0;120.0;120.0;660.0;551.14
210060057659;17 anos;F;0;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;406.5;493.9;459.9;476.8;Espanhol;80.0;120.0;100.0;120.0;120.0;540.0;475.41999999999996
210060886276;36-40 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;481.3;606.0;549.7;583.6;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;556.12
210060596704;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;473.0;541.1;525.8;448.8;Espanhol;120.0;140.0;120.0;120.0;120.0;620.0;521.74
210059308372;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;489.8;584.8;510.1;415.7;Espanhol;100.0;120.0;80.0;120.0;40.0;460.0;492.0799999999999
210061099768;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;377.7;448.3;311.4;366.6;Espanhol;100.0;140.0;120.0;140.0;80.0;580.0;416.8
210058347710;17 anos;F;1;Parda;Brasileiro(a);Pública;;;;;;;Santana;412.3;495.0;449.7;487.7;Inglês;120.0;120.0;160.0;160.0;140.0;700.0;508.93999999999994
210058347723;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;404.0;421.9;420.5;384.0;Espanhol;100.0;40.0;40.0;100.0;40.0;320.0;390.08000000000004
210061433461;18 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;481.7;576.0;496.9;536.5;Inglês;120.0;200.0;140.0;160.0;140.0;760.0;570.22
210061532073;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;467.4;451.2;495.2;482.0;Espanhol;140.0;120.0;120.0;120.0;120.0;620.0;503.16
210058288698;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;351.4;395.7;308.5;363.3;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;395.78
210060895610;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;407.9;404.3;441.0;354.1;Espanhol;100.0;80.0;60.0;80.0;40.0;360.0;393.46000000000004
210059885206;24 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;590.7;500.1;547.2;430.2;Espanhol;80.0;120.0;80.0;100.0;140.0;520.0;517.6400000000001
210058405545;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;509.4;501.8;545.7;459.2;Espanhol;120.0;120.0;120.0;140.0;140.0;640.0;531.22
210060612092;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;427.6;534.4;484.3;448.8;Inglês;100.0;160.0;120.0;160.0;60.0;600.0;499.02
210058588541;18 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;392.2;382.9;380.2;332.9;Espanhol;80.0;80.0;80.0;120.0;80.0;440.0;385.64
210058353836;17 anos;F;1;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;524.0;453.1;567.4;605.0;Inglês;160.0;200.0;160.0;200.0;200.0;920.0;613.9
210058340734;41-45 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;468.7;439.0;536.0;567.1;Espanhol;120.0;120.0;100.0;80.0;60.0;480.0;498.16
210059009839;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;570.4;523.1;566.0;725.4;Espanhol;120.0;120.0;120.0;140.0;60.0;560.0;588.98
210061232626;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;520.4;587.0;609.2;470.1;Espanhol;160.0;200.0;180.0;200.0;180.0;920.0;621.34
210061591949;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;502.1;429.1;470.6;399.8;Inglês;120.0;120.0;80.0;100.0;80.0;500.0;460.32000000000005
210058577529;20 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;525.8;492.6;450.1;467.4;Espanhol;120.0;120.0;120.0;120.0;160.0;640.0;515.1800000000001
210058546819;19 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Laranjal do Jari;AP;Federal;Urbana;Ativa;Laranjal do Jari;555.4;566.5;578.5;708.0;Inglês;160.0;180.0;160.0;160.0;180.0;840.0;649.6800000000001
210060853418;26-30 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;590.4;400.7;599.8;434.8;Espanhol;160.0;200.0;140.0;200.0;100.0;800.0;565.14
210059687940;31-35 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;538.9;578.9;523.0;548.3;Inglês;100.0;120.0;120.0;120.0;120.0;580.0;553.8199999999999
210061232628;22 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;463.9;492.0;470.6;392.7;Espanhol;120.0;100.0;100.0;120.0;80.0;520.0;467.84
210058293879;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;627.3;631.3;622.0;748.7;Inglês;160.0;200.0;180.0;200.0;200.0;940.0;713.86
210060387545;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;547.3;511.9;579.7;520.6;Inglês;120.0;160.0;120.0;120.0;120.0;640.0;559.9
210059687118;17 anos;M;1;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;571.7;372.8;609.4;568.5;Inglês;160.0;200.0;180.0;160.0;0.0;700.0;564.48
210060585227;24 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;592.6;599.7;570.7;665.2;Inglês;160.0;200.0;180.0;200.0;180.0;920.0;669.6400000000001
210060160772;31-35 anos;M;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Macapá;576.3;541.5;568.5;439.5;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;541.1600000000001
210061579020;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;463.7;603.8;544.6;459.8;Espanhol;100.0;120.0;100.0;80.0;60.0;460.0;506.38
210059280024;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;485.8;367.8;459.1;349.1;Espanhol;100.0;180.0;80.0;120.0;60.0;540.0;440.36
210058200920;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;501.2;486.7;422.1;392.9;Espanhol;120.0;120.0;100.0;60.0;20.0;420.0;444.58000000000004
210061269162;17 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;400.5;555.1;515.5;329.8;Espanhol;80.0;100.0;80.0;40.0;40.0;340.0;428.17999999999995
210058244382;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;459.8;544.1;524.5;428.5;Inglês;140.0;120.0;120.0;120.0;60.0;560.0;503.38
210058701520;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;513.0;551.9;559.5;561.6;Espanhol;120.0;200.0;120.0;140.0;180.0;760.0;589.2
210060590614;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;523.2;564.1;543.0;355.9;Espanhol;100.0;120.0;80.0;80.0;0.0;380.0;473.24000000000007
210058732445;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;456.4;442.3;515.9;443.5;Espanhol;100.0;120.0;140.0;140.0;80.0;580.0;487.62
210060545045;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;414.6;509.7;479.2;415.0;Espanhol;120.0;120.0;120.0;140.0;100.0;600.0;483.7
210059352210;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;465.5;524.1;512.7;483.3;Espanhol;120.0;200.0;200.0;160.0;160.0;840.0;565.1200000000001
210060573758;24 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;540.5;589.6;506.1;602.3;Espanhol;140.0;120.0;140.0;120.0;160.0;680.0;583.7
210058460593;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;472.1;562.7;499.1;583.8;Inglês;140.0;180.0;160.0;140.0;120.0;740.0;571.54
210058727808;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;442.3;422.1;392.4;484.1;Espanhol;120.0;140.0;120.0;100.0;40.0;520.0;452.18
210058523697;22 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Rural;Ativa;Macapá;358.3;364.7;401.8;365.5;Espanhol;60.0;40.0;40.0;80.0;20.0;240.0;346.06
210061033720;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;618.8;645.2;561.6;555.1;Inglês;120.0;160.0;120.0;100.0;120.0;620.0;600.14
210060568437;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;561.6;556.4;547.6;567.9;Espanhol;100.0;120.0;120.0;80.0;140.0;560.0;558.7
210060461589;36-40 anos;M;0;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;581.2;485.8;560.4;588.0;Espanhol;120.0;120.0;100.0;100.0;80.0;520.0;547.08
210059190247;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;529.9;560.2;547.4;620.4;Espanhol;100.0;120.0;120.0;120.0;80.0;540.0;559.58
210061375496;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;423.3;467.6;381.2;350.1;Espanhol;60.0;40.0;20.0;80.0;40.0;240.0;372.44000000000005
210061017277;19 anos;M;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;401.9;339.9;383.2;404.3;Espanhol;120.0;120.0;100.0;120.0;0.0;460.0;397.86
210060511590;31-35 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;508.8;601.1;627.3;676.7;Espanhol;120.0;120.0;120.0;160.0;60.0;580.0;598.78
210060147847;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;459.2;338.4;479.5;596.5;Espanhol;160.0;180.0;160.0;160.0;160.0;820.0;538.72
210060009131;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;490.1;552.7;536.5;384.2;Espanhol;140.0;120.0;120.0;120.0;60.0;560.0;504.7
210059020194;36-40 anos;F;3;Parda;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;477.9;567.2;461.7;345.2;Espanhol;120.0;40.0;60.0;20.0;20.0;260.0;422.4
210058481754;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;566.1;333.6;521.6;389.6;Espanhol;120.0;120.0;120.0;160.0;180.0;700.0;502.18
210058809644;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;508.2;621.7;629.1;540.1;Espanhol;100.0;120.0;100.0;120.0;120.0;560.0;571.8199999999999
210058413672;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Rural;Ativa;Santana;443.9;555.6;441.5;354.4;Espanhol;80.0;40.0;40.0;100.0;0.0;260.0;411.08000000000004
210058575870;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Porto Grande;AP;Estadual;Urbana;Ativa;Porto Grande;536.4;573.7;562.3;447.6;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;536.0
210058288730;21 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;469.5;572.1;528.4;529.8;Espanhol;140.0;120.0;120.0;120.0;80.0;580.0;535.96
210061168880;26-30 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;604.5;550.7;529.3;704.8;Inglês;140.0;200.0;180.0;200.0;120.0;840.0;645.86
210061101308;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;570.0;533.1;555.2;386.0;Inglês;120.0;120.0;80.0;120.0;160.0;600.0;528.86
210058326673;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;384.4;317.9;309.5;418.5;Espanhol;100.0;40.0;40.0;100.0;40.0;320.0;350.06
210060575918;31-35 anos;F;1;Não declarado;Brasileiro(a);Não respondeu;;;;;;;Macapá;588.4;577.9;641.3;493.2;Inglês;180.0;200.0;180.0;200.0;200.0;960.0;652.16
210060876068;41-45 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;341.0;532.2;523.1;350.9;Espanhol;80.0;120.0;100.0;100.0;80.0;480.0;445.44000000000005
210061442913;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;356.0;372.6;448.1;354.8;Espanhol;120.0;200.0;140.0;140.0;80.0;680.0;442.3
210061188593;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Rural;Ativa;Macapá;474.2;323.9;526.5;510.0;Espanhol;120.0;120.0;120.0;160.0;80.0;600.0;486.91999999999996
210061009751;20 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;490.4;574.1;555.4;569.2;Espanhol;120.0;100.0;80.0;80.0;60.0;440.0;525.82
210059218275;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;488.1;617.0;583.2;539.0;Espanhol;140.0;120.0;100.0;120.0;120.0;600.0;565.46
210058370094;21 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;526.7;553.6;549.9;703.7;Espanhol;160.0;200.0;180.0;180.0;200.0;920.0;650.7800000000001
210060367948;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;466.5;410.0;435.2;416.3;Inglês;120.0;140.0;120.0;140.0;0.0;520.0;449.6
210058403645;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;523.8;568.7;537.9;523.1;Inglês;140.0;180.0;120.0;140.0;100.0;680.0;566.7
210061522897;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;556.4;553.0;475.1;620.3;Espanhol;160.0;200.0;160.0;160.0;200.0;880.0;616.96
210059751678;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;476.8;584.9;569.2;470.2;Inglês;160.0;200.0;200.0;200.0;200.0;960.0;612.22
210060704443;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;345.8;346.1;490.0;349.8;Espanhol;80.0;40.0;40.0;100.0;40.0;300.0;366.34000000000003
210060437924;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;416.1;489.4;430.4;376.9;Espanhol;120.0;160.0;120.0;120.0;20.0;540.0;450.56000000000006
210060380964;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;597.2;566.7;547.3;580.6;Inglês;120.0;120.0;120.0;160.0;100.0;620.0;582.36
210060997573;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;487.4;536.3;510.1;536.1;Espanhol;120.0;120.0;120.0;140.0;180.0;680.0;549.98
210060276431;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;657.2;655.8;639.0;788.1;Espanhol;160.0;200.0;200.0;200.0;180.0;940.0;736.02
210058234386;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;425.1;475.7;475.0;406.5;Espanhol;160.0;120.0;120.0;100.0;120.0;620.0;480.46000000000004
210059148745;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;489.2;565.9;635.2;687.9;Espanhol;160.0;200.0;200.0;200.0;200.0;960.0;667.64
210060484161;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;548.7;606.9;601.3;748.4;Espanhol;160.0;200.0;160.0;200.0;200.0;920.0;685.06
210058234420;26-30 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Mazagão;AP;Estadual;Rural;Ativa;Mazagão;454.4;377.5;439.5;375.7;Espanhol;80.0;120.0;80.0;120.0;40.0;440.0;417.4200000000001
210060897391;36-40 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;478.3;527.6;507.3;416.9;Espanhol;140.0;140.0;120.0;100.0;40.0;540.0;494.02
210058477854;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;460.6;451.9;469.4;541.6;Espanhol;100.0;120.0;100.0;100.0;60.0;480.0;480.7
210058772836;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;405.0;541.5;490.3;422.6;Espanhol;100.0;140.0;100.0;120.0;140.0;600.0;491.88
210058487634;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;483.4;460.1;484.2;484.5;Inglês;100.0;100.0;100.0;120.0;20.0;440.0;470.43999999999994
210059685451;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;686.3;705.3;560.7;517.2;Espanhol;160.0;200.0;160.0;200.0;200.0;920.0;677.9
210058705522;17 anos;M;1;Branca;Brasileiro(a);Pública;;;;;;;Santana;454.4;334.9;437.6;343.6;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;426.1
210059638151;26-30 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;338.2;475.1;377.3;422.2;Espanhol;120.0;160.0;100.0;120.0;40.0;540.0;430.56000000000006
210061526707;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;431.4;472.2;512.0;467.2;Espanhol;140.0;120.0;140.0;120.0;80.0;600.0;496.56000000000006
210059236200;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;566.8;519.8;538.4;595.8;Espanhol;80.0;100.0;80.0;80.0;0.0;340.0;512.1600000000001
210060876067;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;429.0;511.6;492.6;420.6;Espanhol;120.0;200.0;120.0;120.0;80.0;640.0;498.76000000000005
210060667665;31-35 anos;F;1;Parda;Naturalizado(a);Não respondeu;;;;;;;Macapá;453.6;451.4;502.1;425.1;Espanhol;120.0;120.0;80.0;120.0;120.0;560.0;478.43999999999994
210060592476;41-45 anos;F;2;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;561.0;585.9;586.6;540.0;Inglês;120.0;60.0;60.0;140.0;60.0;440.0;542.7
210058822699;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;330.7;421.3;356.2;362.0;Inglês;80.0;80.0;80.0;40.0;20.0;300.0;354.04
210060685402;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;463.5;554.0;559.8;403.9;Espanhol;160.0;200.0;160.0;160.0;160.0;840.0;564.24
210058843328;18 anos;F;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;551.8;566.4;579.3;459.1;Espanhol;160.0;200.0;180.0;200.0;160.0;900.0;611.3199999999999
210059764299;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;452.3;526.7;498.8;401.6;Espanhol;160.0;200.0;200.0;180.0;160.0;900.0;555.88
210060717963;31-35 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;498.8;446.5;443.3;403.4;Inglês;80.0;120.0;80.0;80.0;0.0;360.0;430.4
210058822725;31-35 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;444.2;504.2;446.7;490.9;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;497.2
210058042867;21 anos;M;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Macapá;488.4;415.7;429.1;329.2;Espanhol;100.0;100.0;80.0;80.0;100.0;460.0;424.4799999999999
210060493774;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;499.1;307.3;523.5;422.2;Espanhol;140.0;120.0;100.0;140.0;120.0;620.0;474.4200000000001
210060522990;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;387.4;354.8;510.3;345.5;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;435.6
210059115474;36-40 anos;F;2;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;424.1;521.0;483.0;340.2;Espanhol;120.0;120.0;120.0;120.0;140.0;620.0;477.66
210060807017;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;522.9;607.2;588.9;657.4;Espanhol;140.0;200.0;160.0;160.0;160.0;820.0;639.28
210061369906;24 anos;M;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Macapá;400.3;482.1;460.9;358.8;Espanhol;80.0;80.0;80.0;100.0;60.0;400.0;420.4200000000001
210058843343;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;504.8;535.5;459.3;456.5;Inglês;100.0;120.0;80.0;100.0;100.0;500.0;491.21999999999997
210061066671;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;435.2;546.4;521.4;656.9;Inglês;120.0;180.0;140.0;140.0;120.0;700.0;571.98
210061112913;24 anos;M;1;Indígena;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;368.7;458.5;393.1;353.3;Espanhol;80.0;40.0;40.0;80.0;40.0;280.0;370.72
210059790037;18 anos;M;0;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;531.8;500.6;432.4;447.7;Inglês;100.0;120.0;120.0;120.0;100.0;560.0;494.5
210060866661;31-35 anos;F;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;562.5;349.1;600.6;569.5;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;536.3399999999999
210058178840;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;720.6;724.1;649.0;858.4;Inglês;160.0;200.0;200.0;200.0;200.0;960.0;782.42
210061355860;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;532.0;449.9;455.6;454.9;Espanhol;120.0;180.0;140.0;160.0;140.0;740.0;526.48
210061551677;19 anos;F;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;445.3;497.2;523.4;455.8;Espanhol;140.0;180.0;160.0;160.0;160.0;800.0;544.3399999999999
210061367642;18 anos;M;0;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;502.0;348.6;493.7;513.3;Inglês;140.0;120.0;140.0;120.0;120.0;640.0;499.52
210060988269;19 anos;F;1;Não declarado;Brasileiro(a);Pública;Regular;;;;;;Macapá;456.3;329.5;446.5;452.4;Espanhol;100.0;140.0;120.0;160.0;100.0;620.0;460.93999999999994
210061507426;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;448.5;380.5;478.8;510.7;Espanhol;120.0;200.0;140.0;140.0;100.0;700.0;503.7
210058375325;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;457.5;411.0;400.4;387.7;Espanhol;80.0;100.0;80.0;80.0;60.0;400.0;411.32000000000005
210058410237;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;490.1;497.1;471.8;480.4;Espanhol;120.0;80.0;80.0;100.0;100.0;480.0;483.88
210060766382;23 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;549.2;510.0;493.1;411.1;Espanhol;140.0;160.0;140.0;160.0;140.0;740.0;540.6800000000001
210061507416;31-35 anos;F;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;491.5;380.9;427.0;338.1;Espanhol;80.0;100.0;100.0;80.0;80.0;440.0;415.5
210058726188;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;551.5;605.5;588.5;500.8;Espanhol;120.0;160.0;120.0;120.0;200.0;720.0;593.26
210060551201;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;568.2;609.5;550.1;497.6;Espanhol;80.0;200.0;120.0;120.0;200.0;720.0;589.08
210058898452;19 anos;F;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;534.8;549.1;446.3;405.2;Inglês;120.0;180.0;140.0;160.0;200.0;800.0;547.08
